potds,score
77,72
73,78
83,47
88,41
93,56
87,100
74,87
66,68
120,100
77,45
108,100
120,44
98,59
64,84
94,42
56,60
16,67
101,100
54,60
32,59
63,80
67,75
82,95
62,84
62,97
77,79
71,56
67,91
53,49
46,67
61,59
32,85
37,40
89,56
94,9
37,90
28,56
43,66
63,81
79,17
81,100
40,66
82,61
42,51
83,63
82,55
53,97
51,52
78,92
37,84
72,58
89,81
110,55
12,73
119,75
63,55
60,66
129,17
109,58
62,94
54,97
73,64
80,41
64,100
70,100
72,69
91,56
45,41
62,26
72,100
95,86
83,85
53,61
34,79
109,51
82,63
67,73
101,72
50,100
38,79
61,100
100,62
27,100
52,46
67,89
79,70
33,57
36,67
72,47
71,69
71,90
79,19
44,100
80,100
31,90
64,76
71,75
61,70
45,100
118,99
59,29
31,58
27,81
58,89
85,52
60,78
76,15
104,85
34,67
67,64
17,84
6,65
95,86
